事故内容,事故内容区分,事故類型,事故類型区分,天候,天候区分,昼夜,昼夜区分,時間帯区分,曜日(発生年月日),曜日区分,死者数,発生日時　　分,発生日時　　年,発生日時　　日,発生日時　　時,発生日時　　月,発生日時（年月日）,発生日時（時間）,負傷者数,路線,路線コード,道路形状,道路形状区分,件数,経度,緯度
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,20,2020,16,15,12,2020-12-16,15:20,1,主要地方道－都道府県道,1031,1,交差点－その他,1,138.2951666,34.7932222
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,10,2020,09,09,12,2020-12-09,09:10,1,一般市町村道,3700,1,交差点－その他,1,138.2939444,34.8293888
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,27,2020,05,15,02,2020-02-05,15:27,1,一般市町村道,3700,7,交差点付近－その他,1,138.30775,34.8426666
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,25,2020,26,13,08,2020-08-26,13:25,1,一般市町村道,3700,7,交差点付近－その他,1,138.3000277,34.847
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,30,2020,28,15,10,2020-10-28,15:30,1,一般市町村道,3700,7,交差点付近－その他,1,138.3110555,34.8483888
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,18,2020,11,11,11,2020-11-11,11:18,1,一般市町村道,3700,7,交差点付近－その他,1,138.3198333,34.8320277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,13,2020,30,10,12,2020-12-30,10:13,1,一般市町村道,3700,7,交差点付近－その他,1,138.2852222,34.8036111
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,13,2020,18,07,03,2020-03-18,07:13,1,一般国道（国道番号）,150,11,単路－トンネル,1,138.337,34.8989722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,10,2020,22,07,07,2020-07-22,07:10,1,一般国道（国道番号）,150,12,単路－橋,1,138.3131666,34.8795277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,15,2020,07,09,10,2020-10-07,09:15,1,一般市町村道,3700,13,単路－カーブ・屈折,1,138.3072222,34.8376666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,54,2020,19,11,02,2020-02-19,11:54,1,一般市町村道,3700,14,単路－その他,1,138.3249166,34.8515
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,26,2020,05,12,02,2020-02-05,12:26,1,一般市町村道,3700,14,単路－その他,1,138.3114722,34.8581666
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,06,2020,25,07,03,2020-03-25,07:06,1,一般国道（国道番号）,150,14,単路－その他,1,138.3185555,34.8812222
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,20,2020,18,07,03,2020-03-18,07:20,1,一般市町村道,3700,14,単路－その他,1,138.2950555,34.8226944
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,07,2020,11,14,03,2020-03-11,14:07,1,一般市町村道,3700,14,単路－その他,1,138.3098055,34.8639722
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,35,2020,25,16,03,2020-03-25,16:35,1,一般市町村道,3700,14,単路－その他,1,138.3153888,34.87275
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,09,2020,08,12,04,2020-04-08,12:09,1,主要地方道－都道府県道,1031,14,単路－その他,1,138.3177222,34.8355277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,17,2020,15,11,04,2020-04-15,11:17,1,一般市町村道,3700,14,単路－その他,1,138.2883333,34.8534444
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,40,2020,08,14,04,2020-04-08,14:40,1,一般市町村道,3700,14,単路－その他,1,138.3074444,34.8361666
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,00,2020,22,16,04,2020-04-22,16:00,1,一般市町村道,3700,14,単路－その他,1,138.3221944,34.8231388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,50,2020,27,11,05,2020-05-27,11:50,1,一般市町村道,3700,14,単路－その他,1,138.3016388,34.8695
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,47,2020,03,07,06,2020-06-03,07:47,1,一般国道（国道番号）,150,14,単路－その他,1,138.3009166,34.8305833
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,35,2020,24,09,06,2020-06-24,09:35,1,一般市町村道,3700,14,単路－その他,1,138.2783055,34.7969722
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,35,2020,22,09,07,2020-07-22,09:35,1,一般市町村道,3700,14,単路－その他,1,138.3316388,34.8426388
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,49,2020,22,12,07,2020-07-22,12:49,1,一般市町村道,3700,14,単路－その他,1,138.2983611,34.8686111
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,28,2020,05,11,08,2020-08-05,11:28,1,一般市町村道,3700,14,単路－その他,1,138.3085277,34.8635555
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,20,2020,30,07,09,2020-09-30,07:20,1,一般国道（国道番号）,150,14,単路－その他,1,138.3059166,34.8016944
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,54,2020,09,12,09,2020-09-09,12:54,1,主要地方道－都道府県道,1030,14,単路－その他,1,138.3123611,34.8725
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,50,2020,04,07,11,2020-11-04,07:50,1,主要地方道－都道府県道,1081,14,単路－その他,1,138.2962222,34.8849444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,42,2020,18,07,11,2020-11-18,07:42,1,一般市町村道,3700,14,単路－その他,1,138.2855,34.78675
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,40,2020,04,11,11,2020-11-04,11:40,1,一般市町村道,3700,14,単路－その他,1,138.3100277,34.8603611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,07,2020,16,08,12,2020-12-16,08:07,1,一般国道（国道番号）,150,14,単路－その他,1,138.3266666,34.8881944
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,38,2020,23,13,12,2020-12-23,13:38,1,一般市町村道,3700,14,単路－その他,1,138.3116666,34.8585
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,12,2020,17,14,06,2020-06-17,14:12,2,一般市町村道,3700,1,交差点－その他,1,138.3087222,34.8595555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,59,2020,05,09,08,2020-08-05,09:59,2,一般都道府県道,2222,1,交差点－その他,1,138.3088888,34.8639722
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,39,2020,18,10,11,2020-11-18,10:39,2,一般市町村道,3700,1,交差点－その他,1,138.3256388,34.8737222
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,21,2020,04,14,11,2020-11-04,14:21,2,一般市町村道,3700,7,交差点付近－その他,1,138.3190277,34.8885
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,35,2020,07,07,10,2020-10-07,07:35,2,一般都道府県道,2224,12,単路－橋,1,138.2819444,34.8668611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,34,2020,19,12,02,2020-02-19,12:34,2,一般国道（国道番号）,150,14,単路－その他,1,138.3004166,34.8295277
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,00,2020,22,13,07,2020-07-22,13:00,2,一般国道（国道番号）,150,14,単路－その他,1,138.2803055,34.8170833
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,45,2020,05,10,08,2020-08-05,10:45,2,一般国道（国道番号）,150,14,単路－その他,1,138.2995277,34.8702222
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,10,2020,16,12,09,2020-09-16,12:10,2,一般市町村道,3700,14,単路－その他,1,138.3146666,34.8589722
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,42,2020,05,13,08,2020-08-05,13:42,3,一般市町村道,3700,1,交差点－その他,1,138.31875,34.87525
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,20,2020,15,10,10,2020-10-15,10:20,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2891388,34.8681944
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,13,2020,26,10,11,2020-11-26,10:13,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2986388,34.8683333
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,42,2020,27,07,02,2020-02-27,07:42,1,一般市町村道,3700,1,交差点－その他,1,138.2825277,34.826
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,15,2020,16,12,04,2020-04-16,12:15,1,主要地方道－都道府県道,1031,1,交差点－その他,1,138.3210555,34.8548333
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,25,2020,09,14,04,2020-04-09,14:25,1,一般都道府県道,2227,1,交差点－その他,1,138.2801944,34.8145277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,26,2020,02,10,04,2020-04-02,10:26,1,一般市町村道,3700,1,交差点－その他,1,138.3291944,34.8345
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,00,2020,09,13,04,2020-04-09,13:00,1,一般市町村道,3700,1,交差点－その他,1,138.2751111,34.8365555
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,33,2020,02,15,04,2020-04-02,15:33,1,一般市町村道,3700,1,交差点－その他,1,138.3145833,34.8637777
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,30,2020,09,15,04,2020-04-09,15:30,1,一般市町村道,3700,1,交差点－その他,1,138.3253611,34.8391388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,40,2020,14,10,05,2020-05-14,10:40,1,主要地方道－都道府県道,1031,1,交差点－その他,1,138.3182777,34.8293055
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,24,2020,07,17,05,2020-05-07,17:24,1,一般都道府県道,2416,1,交差点－その他,1,138.3175833,34.8414166
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,05,2020,14,16,05,2020-05-14,16:05,1,一般市町村道,3700,1,交差点－その他,1,138.2534722,34.8069166
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,20,2020,07,17,05,2020-05-07,17:20,1,一般市町村道,3700,1,交差点－その他,1,138.3057222,34.8401944
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,20,2020,24,16,09,2020-09-24,16:20,1,一般都道府県道,2224,1,交差点－その他,1,138.2832222,34.8655555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,36,2020,29,11,10,2020-10-29,11:36,1,一般都道府県道,2224,1,交差点－その他,1,138.2895277,34.8496944
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,51,2020,05,07,11,2020-11-05,07:51,1,一般都道府県道,2226,1,交差点－その他,1,138.28125,34.8409722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,07,2020,05,08,11,2020-11-05,08:07,1,一般市町村道,3700,1,交差点－その他,1,138.2931666,34.8425555
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,55,2020,19,08,11,2020-11-19,08:55,1,一般市町村道,3700,1,交差点－その他,1,138.2920833,34.8288333
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,42,2020,26,09,11,2020-11-26,09:42,1,一般市町村道,3700,1,交差点－その他,1,138.3154444,34.8285
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,50,2020,05,11,11,2020-11-05,11:50,1,一般市町村道,3700,1,交差点－その他,1,138.3252222,34.8516666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,07,2020,10,10,12,2020-12-10,10:07,1,主要地方道－都道府県道,1081,1,交差点－その他,1,138.3135555,34.8726111
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,52,2020,10,08,12,2020-12-10,08:52,1,一般都道府県道,2224,1,交差点－その他,1,138.2844722,34.8643333
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,35,2020,17,14,12,2020-12-17,14:35,1,一般市町村道,3700,1,交差点－その他,1,138.2951944,34.8319722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,55,2020,16,07,07,2020-07-16,07:55,1,一般市町村道,3700,7,交差点付近－その他,1,138.3018333,34.8815277
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,25,2020,27,13,08,2020-08-27,13:25,1,一般市町村道,3700,7,交差点付近－その他,1,138.2889722,34.8680833
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,08,2020,03,10,09,2020-09-03,10:08,1,主要地方道－都道府県道,1031,7,交差点付近－その他,1,138.3229444,34.8576666
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,55,2020,10,07,09,2020-09-10,07:55,1,一般市町村道,3700,7,交差点付近－その他,1,138.3040833,34.8795277
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,28,2020,05,13,11,2020-11-05,13:28,1,一般市町村道,3700,7,交差点付近－その他,1,138.3109444,34.8181944
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,45,2020,20,07,02,2020-02-20,07:45,1,一般市町村道,3700,14,単路－その他,1,138.2906388,34.8214166
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,42,2020,26,13,03,2020-03-26,13:42,1,一般国道（国道番号）,150,14,単路－その他,1,138.3250555,34.8865555
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,54,2020,02,07,04,2020-04-02,07:54,1,主要地方道－都道府県道,1034,14,単路－その他,1,138.2592777,34.8196666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,25,2020,09,09,04,2020-04-09,09:25,1,一般都道府県道,2227,14,単路－その他,1,138.2706944,34.8199166
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,10,2020,14,07,05,2020-05-14,07:10,1,一般市町村道,3700,14,単路－その他,1,138.3151944,34.8178333
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,30,2020,02,12,07,2020-07-02,12:30,1,一般国道（国道番号）,150,14,単路－その他,1,138.3305277,34.8921666
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,53,2020,02,17,07,2020-07-02,17:53,1,一般市町村道,3700,14,単路－その他,1,138.2838888,34.82325
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,10,2020,24,10,09,2020-09-24,10:10,1,主要地方道－都道府県道,1081,14,単路－その他,1,138.3000277,34.8828055
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,43,2020,22,11,10,2020-10-22,11:43,1,一般市町村道,3700,14,単路－その他,1,138.3125555,34.8407777
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,36,2020,19,12,11,2020-11-19,12:36,1,一般都道府県道,2416,14,単路－その他,1,138.3185,34.8595833
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,35,2020,19,11,11,2020-11-19,11:35,1,一般市町村道,3700,14,単路－その他,1,138.3071111,34.838
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,05,2020,26,15,03,2020-03-26,15:05,2,一般市町村道,3700,1,交差点－その他,1,138.3021111,34.851
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,46,2020,04,15,06,2020-06-04,15:46,2,一般市町村道,3700,1,交差点－その他,1,138.3124166,34.8455555
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,47,2020,04,16,06,2020-06-04,16:47,2,一般市町村道,3700,1,交差点－その他,1,138.3291944,34.8345555
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,07,2020,15,16,10,2020-10-15,16:07,2,主要地方道－都道府県道,1031,1,交差点－その他,1,138.2906111,34.7867222
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,45,2020,12,14,11,2020-11-12,14:45,2,一般市町村道,3700,1,交差点－その他,1,138.3127777,34.8521111
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,45,2020,27,14,02,2020-02-27,14:45,2,一般国道（国道番号）,150,14,単路－その他,1,138.2904722,34.823
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,27,2020,17,15,12,2020-12-17,15:27,2,一般市町村道,3700,14,単路－その他,1,138.3284444,34.8856666
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,48,2020,31,12,12,2020-12-31,12:48,3,一般都道府県道,2416,1,交差点－その他,1,138.32525,34.8747222
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,25,2020,15,11,10,2020-10-15,11:25,3,一般都道府県道,2222,14,単路－その他,1,138.2820833,34.8611666
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,25,2020,15,14,10,2020-10-15,14:25,4,一般都道府県道,2222,7,交差点付近－その他,1,138.2895277,34.8623611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,6,金,0,47,2020,21,08,02,2020-02-21,08:47,1,一般市町村道,3700,1,交差点－その他,1,138.3224444,34.86075
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,6,金,0,25,2020,15,08,05,2020-05-15,08:25,1,一般国道（国道番号）,150,1,交差点－その他,1,138.2959166,34.8263888
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,6,金,0,41,2020,01,07,05,2020-05-01,07:41,1,一般市町村道,3700,1,交差点－その他,1,138.32375,34.8388333
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,6,金,0,52,2020,05,07,06,2020-06-05,07:52,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3006666,34.83125
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,54,2020,26,11,06,2020-06-26,11:54,1,一般市町村道,3700,1,交差点－その他,1,138.3217222,34.8881666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,51,2020,07,11,08,2020-08-07,11:51,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3004444,34.8364444
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,48,2020,14,11,08,2020-08-14,11:48,1,一般都道府県道,2222,1,交差点－その他,1,138.3162777,34.8638055
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,07,2020,07,11,08,2020-08-07,11:07,1,一般市町村道,3700,1,交差点－その他,1,138.2804444,34.8370555
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,6,金,0,47,2020,28,16,08,2020-08-28,16:47,1,一般市町村道,3700,1,交差点－その他,1,138.2967777,34.8499444
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,05,2020,25,11,09,2020-09-25,11:05,1,主要地方道－都道府県道,1033,1,交差点－その他,1,138.277,34.8176666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,35,2020,06,11,11,2020-11-06,11:35,1,一般市町村道,3700,1,交差点－その他,1,138.3018055,34.8229444
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,6,金,0,37,2020,25,15,12,2020-12-25,15:37,1,主要地方道－都道府県道,1030,1,交差点－その他,1,138.2928055,34.8724444
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,40,2020,04,10,12,2020-12-04,10:40,1,一般都道府県道,2224,1,交差点－その他,1,138.2845277,34.8643611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,6,金,0,45,2020,11,07,12,2020-12-11,07:45,1,一般市町村道,3700,1,交差点－その他,1,138.3066944,34.8330555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,35,2020,03,11,04,2020-04-03,11:35,1,主要地方道－都道府県道,1081,7,交差点付近－その他,1,138.3157222,34.8688888
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,40,2020,21,09,08,2020-08-21,09:40,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3073333,34.8781388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,25,2020,25,09,09,2020-09-25,09:25,1,主要地方道－都道府県道,1081,7,交差点付近－その他,1,138.3021944,34.8818333
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,6,金,0,55,2020,25,13,12,2020-12-25,13:55,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.3014166,34.8271111
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,6,金,0,52,2020,11,07,12,2020-12-11,07:52,1,一般都道府県道,2355,7,交差点付近－その他,1,138.3316944,34.8403333
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,05,2020,25,10,12,2020-12-25,10:05,1,一般市町村道,3700,7,交差点付近－その他,1,138.2945833,34.8599722
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,05,2020,06,11,03,2020-03-06,11:05,1,一般市町村道,3700,14,単路－その他,1,138.3111944,34.8524444
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,6,金,0,24,2020,22,17,05,2020-05-22,17:24,1,主要地方道－都道府県道,1031,14,単路－その他,1,138.3180555,34.8338055
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,6,金,0,50,2020,05,07,06,2020-06-05,07:50,1,一般国道（国道番号）,150,14,単路－その他,1,138.3008888,34.8578055
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,6,金,0,23,2020,12,16,06,2020-06-12,16:23,1,一般都道府県道,2224,14,単路－その他,1,138.2888333,34.8523611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,6,金,0,13,2020,07,14,08,2020-08-07,14:13,1,一般国道（国道番号）,150,14,単路－その他,1,138.2866666,34.822
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,6,金,0,33,2020,14,17,08,2020-08-14,17:33,1,一般市町村道,3700,14,単路－その他,1,138.2962777,34.8357777
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,6,金,0,30,2020,30,07,10,2020-10-30,07:30,1,一般市町村道,3700,14,単路－その他,1,138.2984166,34.8541111
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,10,2020,16,10,10,2020-10-16,10:10,1,一般市町村道,3700,14,単路－その他,1,138.2639166,34.8073888
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,6,金,0,22,2020,13,08,03,2020-03-13,08:22,2,一般都道府県道,2416,1,交差点－その他,1,138.3177777,34.8489444
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,6,金,0,30,2020,08,17,05,2020-05-08,17:30,2,一般市町村道,3700,1,交差点－その他,1,138.2687777,34.8111388
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,6,金,0,17,2020,06,08,11,2020-11-06,08:17,2,一般市町村道,3700,1,交差点－その他,1,138.3108055,34.8599722
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,6,金,0,30,2020,11,09,09,2020-09-11,09:30,2,一般市町村道,3700,7,交差点付近－その他,1,138.2828055,34.864
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,6,金,0,07,2020,30,14,10,2020-10-30,14:07,2,一般都道府県道,2355,13,単路－カーブ・屈折,1,138.3173888,34.80625
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,6,金,0,20,2020,06,13,03,2020-03-06,13:20,2,一般都道府県道,2416,14,単路－その他,1,138.3261111,34.8757222
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,6,金,0,30,2020,18,14,09,2020-09-18,14:30,2,一般市町村道,3700,14,単路－その他,1,138.3138055,34.8591111
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,7,土,0,10,2020,19,09,09,2020-09-19,09:10,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2892222,34.8498611
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,7,土,0,00,2020,19,15,09,2020-09-19,15:00,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.287,34.8536666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,7,土,0,44,2020,22,10,02,2020-02-22,10:44,1,一般都道府県道,2416,1,交差点－その他,1,138.3053888,34.8333611
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,7,土,0,20,2020,01,10,02,2020-02-01,10:20,1,一般市町村道,3700,1,交差点－その他,1,138.2787222,34.8263333
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,7,土,0,30,2020,21,14,03,2020-03-21,14:30,1,一般市町村道,3700,1,交差点－その他,1,138.3203888,34.8460555
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,7,土,0,55,2020,28,14,03,2020-03-28,14:55,1,一般市町村道,3700,1,交差点－その他,1,138.3095277,34.8706944
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,7,土,0,15,2020,25,11,04,2020-04-25,11:15,1,主要地方道－都道府県道,1031,1,交差点－その他,1,138.3181666,34.8234722
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,7,土,0,00,2020,02,09,05,2020-05-02,09:00,1,一般市町村道,3700,1,交差点－その他,1,138.2889444,34.8360833
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,7,土,0,50,2020,02,16,05,2020-05-02,16:50,1,一般市町村道,3700,1,交差点－その他,1,138.32025,34.8392777
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,7,土,0,45,2020,27,15,06,2020-06-27,15:45,1,主要地方道－都道府県道,1031,1,交差点－その他,1,138.3202777,34.8514722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,7,土,0,07,2020,06,08,06,2020-06-06,08:07,1,主要地方道－都道府県道,1081,1,交差点－その他,1,138.31625,34.8678611
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,7,土,0,25,2020,20,16,06,2020-06-20,16:25,1,一般市町村道,3700,1,交差点－その他,1,138.3189722,34.8825277
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,7,土,0,45,2020,19,15,09,2020-09-19,15:45,1,一般市町村道,3700,1,交差点－その他,1,138.2916944,34.7861111
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,7,土,0,47,2020,24,09,10,2020-10-24,09:47,1,一般市町村道,3700,1,交差点－その他,1,138.29225,34.8708333
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,7,土,0,25,2020,14,07,11,2020-11-14,07:25,1,一般市町村道,3700,1,交差点－その他,1,138.2857777,34.8577222
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,7,土,0,50,2020,14,07,11,2020-11-14,07:50,1,一般市町村道,3700,1,交差点－その他,1,138.308,34.8517222
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,7,土,0,40,2020,26,11,12,2020-12-26,11:40,1,一般都道府県道,2227,1,交差点－その他,1,138.3010277,34.7869444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,7,土,0,10,2020,20,07,06,2020-06-20,07:10,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2793055,34.8162222
