ID,学区,学区No.,学区ごとNo,URL,経度,緯度
470,大富,7,69,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3023537,34.83156925
471,大富,7,70,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3010373,34.83162976
472,大富,7,71,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2987581,34.82596614
473,大富,7,72,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2979661,34.82767092
474,大富,7,73,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2933995,34.82071036
475,大富,7,74,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2873764,34.82280362
476,大富,7,75,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2839323,34.82298336
477,大富,7,76,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2868628,34.82555951
478,大富,7,77,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2822536,34.82154617
479,大富,7,78,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2870811,34.82352945
480,大富,7,79,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2852122,34.82170279
481,大富,7,80,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2853008,34.82420451
482,大富,7,81,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2835615,34.82478308
483,和田,8,1,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3105626,34.82840616
484,和田,8,2,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3103767,34.83024474
485,和田,8,3,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3184223,34.82868868
486,和田,8,4,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3212265,34.82091787
487,和田,8,5,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3115361,34.81611223
488,和田,8,6,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3215845,34.81679421
489,和田,8,7,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3184795,34.82706057
490,和田,8,8,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3192304,34.82715644
491,和田,8,9,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.32299,34.82732811
492,和田,8,10,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3241789,34.82772559
493,和田,8,11,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3286353,34.82984975
494,和田,8,12,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3319603,34.82835421
495,和田,8,13,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3336739,34.82775112
496,和田,8,14,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3346292,34.83064478
497,和田,8,15,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3147487,34.8291878
498,和田,8,16,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3207631,34.8245934
499,和田,8,17,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3301268,34.82954173
500,和田,8,18,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3182809,34.82488226
501,和田,8,19,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3189523,34.82483918
502,和田,8,20,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3301884,34.82295475
503,和田,8,21,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.312394,34.82123587
504,和田,8,22,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3099668,34.8271489
505,和田,8,23,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.304604,34.81806647
506,和田,8,24,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3141087,34.82378334
507,和田,8,25,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3220665,34.82338947
508,和田,8,26,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3107975,34.82572448
509,和田,8,27,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3192328,34.82594979
510,和田,8,28,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3219734,34.83195924
511,和田,8,29,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3215062,34.8319234
512,和田,8,30,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3185878,34.82747867
513,和田,8,31,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3163878,34.81776614
514,和田,8,32,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3174112,34.82740587
515,和田,8,33,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3158553,34.81585091
516,和田,8,34,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3185328,34.827387
517,和田,8,35,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3264825,34.8306923
518,和田,8,36,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3229789,34.83138231
519,和田,8,37,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3151353,34.81858668
520,和田,8,38,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3108934,34.81874505
521,和田,8,39,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3265686,34.83107953
522,港,9,1,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3188206,34.83665085
523,港,9,2,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3179445,34.83633086
524,港,9,3,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3179572,34.83606782
525,港,9,4,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3176612,34.83562339
526,港,9,5,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3156384,34.83653671
527,港,9,6,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3192203,34.83700032
528,港,9,7,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3153714,34.8361145
529,港,9,8,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3144072,34.83648977
530,港,9,9,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3151993,34.8351253
531,港,9,10,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3123912,34.83820754
532,港,9,11,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3212656,34.83861612
533,港,9,12,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3185042,34.83928473
534,港,9,13,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3212526,34.83985115
535,港,9,14,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3205095,34.83878341
536,港,9,15,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3186209,34.83886949
537,港,9,16,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3212223,34.83877751
538,港,9,17,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3199129,34.83715586
539,港,9,18,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3202345,34.83873116
540,港,9,19,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3219968,34.83638806
541,港,9,20,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3204839,34.83645174
542,港,9,21,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3205147,34.83636975
543,港,9,22,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3215334,34.83652171
544,港,9,23,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3215784,34.83640142
545,港,9,24,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3245342,34.83688036
546,港,9,25,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3224464,34.83660562
547,港,9,26,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3235192,34.83834563
548,港,9,27,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3224747,34.83829029
549,港,9,28,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3252181,34.83821502
550,港,9,29,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3240043,34.8385067
551,港,9,30,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3256698,34.83861945
552,港,9,31,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3128109,34.83348426
553,港,9,32,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3166883,34.83283198
555,港,9,34,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3166812,34.83370588
556,港,9,35,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3179323,34.83369865
557,港,9,36,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3166739,34.83200114
558,港,9,37,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3188292,34.83466892
559,港,9,38,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.319417,34.83370754
560,港,9,39,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3194281,34.83432282
561,港,9,40,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3222986,34.83394923
562,港,9,41,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3202918,34.83341395
563,港,9,42,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3242006,34.83493814
564,港,9,43,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3232311,34.83272447
565,港,9,44,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.323297,34.83312474
566,港,9,45,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3274487,34.8349784
567,港,9,46,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3284065,34.83477314
568,港,9,47,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3312278,34.83730335
569,港,9,48,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3272939,34.83654201
570,港,9,49,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.32896,34.83514867
571,港,9,50,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3273192,34.83316396
572,港,9,51,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3270961,34.83340028
573,港,9,52,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3279128,34.83374473
574,港,9,53,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3286162,34.83404286
575,港,9,54,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3284689,34.83419591
576,港,9,55,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3299387,34.83207395
577,港,9,56,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3327634,34.84167619
578,港,9,57,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3328933,34.84121534
580,港,9,59,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3299409,34.84018869
581,港,9,60,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3319075,34.83986174
582,港,9,61,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3294125,34.83904701
583,港,9,62,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3303581,34.84528723
584,港,9,63,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3303347,34.84567475
585,港,9,64,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3323975,34.84195028
586,港,9,65,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3333767,34.84227391
587,港,9,66,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3332725,34.84241062
588,港,9,67,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3326248,34.84283
589,港,9,68,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3312039,34.84339806
590,港,9,69,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3323156,34.84272365
591,港,9,70,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3310092,34.84390398
592,港,9,71,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3321461,34.84323502
593,港,9,72,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3286339,34.8453142
594,港,9,73,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3293237,34.84463643
595,港,9,74,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3314065,34.8431992
596,港,9,75,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3291295,34.84494168
597,港,9,76,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3294142,34.84329838
598,港,9,77,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3287173,34.84264418
599,港,9,78,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3279706,34.84441591
600,港,9,79,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3290278,34.84420564
601,港,9,80,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3297351,34.84148222
602,港,9,81,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3290019,34.84199838
603,港,9,82,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3287768,34.8405975
604,港,9,83,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3279281,34.83988503
605,港,9,84,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3272689,34.83982117
606,港,9,85,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3263839,34.84037
607,港,9,86,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3264084,34.84008814
608,港,9,87,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3271075,34.84012195
609,港,9,88,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3280239,34.84211781
610,港,9,89,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3274217,34.84225813
611,港,9,90,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3260534,34.84257639
612,港,9,91,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3264678,34.8425603
613,港,9,92,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3273387,34.84252557
614,港,9,93,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3275434,34.84428865
615,港,9,94,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3279564,34.84382947
616,港,9,95,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3261636,34.84343342
617,港,9,96,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3276798,34.84288611
618,港,9,97,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3257808,34.84440703
619,港,9,98,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3265484,34.84418392
620,港,9,99,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3154186,34.84127032
621,港,9,100,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3158612,34.84087505
622,港,9,101,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3183751,34.84324868
623,港,9,102,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3188823,34.84327504
624,港,9,103,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3175031,34.84475278
625,港,9,104,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3191173,34.84506675
626,港,9,105,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3181043,34.84363592
627,港,9,106,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3218981,34.84762199
629,港,9,108,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3193792,34.84752119
630,港,9,109,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.320072,34.84793528
632,港,9,111,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3242272,34.84137009
633,港,9,112,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3259733,34.84012475
634,港,9,113,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3244125,34.83959612
635,港,9,114,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3236256,34.84091252
636,港,9,115,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3210451,34.84231148
637,港,9,116,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3220562,34.84063618
638,港,9,117,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3198792,34.8424814
639,港,9,118,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3216898,34.84245919
640,港,9,119,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3215997,34.84211613
641,港,9,120,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3204437,34.8415903
642,港,9,121,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3219489,34.84270036
643,港,9,122,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3190304,34.84142503
644,港,9,123,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3230287,34.8411437
645,港,9,124,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3183445,34.84011585
646,港,9,125,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3211448,34.8438603
647,港,9,126,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3201787,34.84364703
648,港,9,127,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3197142,34.84311392
649,港,9,128,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3219345,34.84199257
650,港,9,129,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3216173,34.84305641
651,港,9,130,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3239676,34.84238056
652,港,9,131,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3232545,34.84418702
653,港,9,132,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3247558,34.84181925
654,港,9,133,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3238047,34.84173314
655,港,9,134,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3236445,34.84261313
656,港,9,135,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3357859,34.83520919
657,黒石,10,1,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.287887,34.84628948
658,黒石,10,2,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2879343,34.84595222
659,黒石,10,3,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2876643,34.84698342
660,黒石,10,4,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2858929,34.84766698
661,黒石,10,5,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2904606,34.84572257
662,黒石,10,6,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.287875,34.84606084
663,黒石,10,7,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2882958,34.84609448
664,黒石,10,8,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2884884,34.8463228
665,黒石,10,9,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2846131,34.84466338
666,黒石,10,10,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2869481,34.84465839
667,黒石,10,11,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.286287,34.84847587
668,黒石,10,12,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2862829,34.84861613
669,黒石,10,13,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2869489,34.84986028
670,黒石,10,14,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.285687,34.84949891
671,黒石,10,15,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.289155,34.85010834
672,黒石,10,16,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2877726,34.85067424
673,黒石,10,17,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3022267,34.84375592
674,黒石,10,18,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3056936,34.84421478
675,黒石,10,19,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3033711,34.84383422
676,黒石,10,20,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3064059,34.84591893
677,黒石,10,21,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3065239,34.84429255
678,黒石,10,22,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3039189,34.84458425
679,黒石,10,23,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3054776,34.84495672
680,黒石,10,24,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3064567,34.84398864
681,黒石,10,25,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3061983,34.84273975
682,黒石,10,26,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3035661,34.84533201
684,黒石,10,28,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3028534,34.84437031
685,黒石,10,29,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3038784,34.84526842
686,黒石,10,30,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2962297,34.84967398
687,黒石,10,31,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2984301,34.84779118
688,黒石,10,32,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2981875,34.84805086
689,黒石,10,33,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2956128,34.84858809
690,黒石,10,34,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.292954,34.84781786
691,黒石,10,35,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2978489,34.84614445
692,黒石,10,36,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2959803,34.84864036
693,黒石,10,37,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2958295,34.84862667
694,黒石,10,38,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2972095,34.84723617
695,黒石,10,39,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2961848,34.8470492
696,黒石,10,40,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2954576,34.84909618
697,黒石,10,41,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2954609,34.84864057
698,黒石,10,42,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2934303,34.8481634
699,黒石,10,43,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2963601,34.84777646
700,黒石,10,44,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2943558,34.84861842
701,黒石,10,45,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2966565,34.8479678
702,黒石,10,46,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2958767,34.84981447
703,黒石,10,47,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.2989845,34.84833723
704,黒石,10,48,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.291682,34.8464373
705,黒石,10,49,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3021378,34.84726863
706,黒石,10,50,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3002292,34.84906002
707,黒石,10,51,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.3051944,34.8477473
708,黒石,10,52,https://www.city.yaizu.lg.jp/child-edu/youth/kyoiku/mamoruie.html,138.299805,34.84933311
