事故内容,事故内容区分,事故類型,事故類型区分,天候,天候区分,昼夜,昼夜区分,時間帯区分,曜日(発生年月日),曜日区分,死者数,発生日時　　分,発生日時　　年,発生日時　　日,発生日時　　時,発生日時　　月,発生日時（年月日）,発生日時（時間）,負傷者数,路線,路線コード,道路形状,道路形状区分,件数,経度,緯度
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,2,月,0,25,2022,08,12,08,2022-08-08,12:25,2,一般市町村道,3700,14,単路－その他,1,138.3033333,34.87875
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,2,月,0,45,2022,20,08,06,2022-06-20,08:45,3,一般市町村道,3700,1,交差点－その他,1,138.2873888,34.8679722
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,47,2022,12,15,09,2022-09-12,15:47,3,一般市町村道,3700,14,単路－その他,1,138.2985833,34.8540833
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,2,月,0,55,2022,05,10,12,2022-12-05,10:55,3,一般市町村道,3700,14,単路－その他,1,138.308,34.8445277
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,2,月,0,45,2022,18,17,07,2022-07-18,17:45,6,一般国道（国道番号）,150,1,交差点－その他,1,138.3023888,34.825
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,00,2022,08,11,02,2022-02-08,11:00,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2978333,34.8760833
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,49,2022,16,14,08,2022-08-16,14:49,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.3203333,34.8620555
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,55,2022,18,08,01,2022-01-18,08:55,1,一般市町村道,3700,1,交差点－その他,1,138.29775,34.8540555
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,45,2022,18,14,01,2022-01-18,14:45,1,一般市町村道,3700,1,交差点－その他,1,138.3039444,34.8603611
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,20,2022,15,09,03,2022-03-15,09:20,1,一般市町村道,3700,1,交差点－その他,1,138.3055555,34.8423611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,41,2022,12,06,04,2022-04-12,06:41,1,一般市町村道,3700,1,交差点－その他,1,138.2954722,34.8499166
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,58,2022,05,08,04,2022-04-05,08:58,1,一般市町村道,3700,1,交差点－その他,1,138.3023611,34.85425
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,09,2022,09,13,08,2022-08-09,13:09,1,一般市町村道,3700,1,交差点－その他,1,138.3019722,34.8523333
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,25,2022,30,16,08,2022-08-30,16:25,1,一般市町村道,3700,1,交差点－その他,1,138.2852777,34.8358611
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,00,2022,20,16,09,2022-09-20,16:00,1,一般市町村道,3700,1,交差点－その他,1,138.3123888,34.8430277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,00,2022,04,10,10,2022-10-04,10:00,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3170555,34.8805277
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,00,2022,18,16,10,2022-10-18,16:00,1,一般都道府県道,2224,1,交差点－その他,1,138.2885277,34.8564722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,50,2022,11,06,10,2022-10-11,06:50,1,一般市町村道,3700,1,交差点－その他,1,138.2713055,34.8067777
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,15,2022,06,08,12,2022-12-06,08:15,1,一般市町村道,3700,1,交差点－その他,1,138.2861666,34.8533888
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,45,2022,13,13,12,2022-12-13,13:45,1,一般市町村道,3700,1,交差点－その他,1,138.3170555,34.8298055
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,10,2022,25,08,01,2022-01-25,08:10,1,一般市町村道,3700,7,交差点付近－その他,1,138.3066388,34.8706666
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,30,2022,22,07,02,2022-02-22,07:30,1,一般市町村道,3700,7,交差点付近－その他,1,138.3070833,34.8531388
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,07,2022,02,17,08,2022-08-02,17:07,1,主要地方道－都道府県道,1033,7,交差点付近－その他,1,138.2788333,34.8163611
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,22,2022,22,14,11,2022-11-22,14:22,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2958888,34.7906666
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,35,2022,01,08,03,2022-03-01,08:35,1,一般国道（国道番号）,150,14,単路－その他,1,138.271,34.8090555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,20,2022,12,11,04,2022-04-12,11:20,1,一般国道（国道番号）,150,14,単路－その他,1,138.2996666,34.8538055
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,15,2022,12,08,04,2022-04-12,08:15,1,一般市町村道,3700,14,単路－その他,1,138.3039722,34.7912222
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,40,2022,31,16,05,2022-05-31,16:40,1,一般国道（国道番号）,150,14,単路－その他,1,138.3001666,34.8427222
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,23,2022,10,07,05,2022-05-10,07:23,1,一般都道府県道,2224,14,単路－その他,1,138.2883055,34.8583055
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,53,2022,27,07,09,2022-09-27,07:53,1,一般国道（国道番号）,150,14,単路－その他,1,138.3010277,34.8613055
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,57,2022,27,07,09,2022-09-27,07:57,1,一般国道（国道番号）,150,14,単路－その他,1,138.3008333,34.8573333
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,58,2022,13,14,09,2022-09-13,14:58,1,一般国道（国道番号）,150,14,単路－その他,1,138.29925,34.8736944
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,41,2022,22,07,11,2022-11-22,07:41,1,主要地方道－都道府県道,1031,14,単路－その他,1,138.3112777,34.811
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,18,2022,20,14,12,2022-12-20,14:18,1,主要地方道－都道府県道,1031,14,単路－その他,1,138.31775,34.8354722
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,15,2022,24,13,05,2022-05-24,13:15,2,主要地方道－都道府県道,1031,1,交差点－その他,1,138.3161388,34.8188888
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,50,2022,10,11,05,2022-05-10,11:50,2,一般市町村道,3700,1,交差点－その他,1,138.2706388,34.7969444
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,3,火,0,44,2022,07,17,06,2022-06-07,17:44,2,一般市町村道,3700,1,交差点－その他,1,138.2860833,34.8543611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,3,火,0,25,2022,04,07,10,2022-10-04,07:25,2,一般市町村道,3700,1,交差点－その他,1,138.3185,34.8714722
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,3,火,0,19,2022,20,10,12,2022-12-20,10:19,2,一般市町村道,3700,14,単路－その他,1,138.2951944,34.8720277
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,3,火,0,50,2022,18,12,10,2022-10-18,12:50,4,一般都道府県道,2342,7,交差点付近－その他,1,138.2601388,34.8002777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,10,2022,26,10,01,2022-01-26,10:10,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2845555,34.8617222
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,00,2022,19,14,01,2022-01-19,14:00,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.3176666,34.8443888
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,25,2022,20,06,04,2022-04-20,06:25,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.2990277,34.859
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,38,2022,05,15,01,2022-01-05,15:38,1,一般国道（国道番号）,150,1,交差点－その他,1,138.2996944,34.8685833
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,23,2022,12,08,01,2022-01-12,08:23,1,一般市町村道,3700,1,交差点－その他,1,138.2584444,34.81675
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,40,2022,19,08,01,2022-01-19,08:40,1,一般市町村道,3700,1,交差点－その他,1,138.3171111,34.8738055
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,26,2022,19,10,01,2022-01-19,10:26,1,一般市町村道,3700,1,交差点－その他,1,138.3170555,34.8738055
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,35,2022,12,13,01,2022-01-12,13:35,1,一般市町村道,3700,1,交差点－その他,1,138.2950555,34.8755
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,02,2022,02,10,02,2022-02-02,10:02,1,一般都道府県道,2355,1,交差点－その他,1,138.33125,34.8410277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,46,2022,23,09,02,2022-02-23,09:46,1,一般市町村道,3700,1,交差点－その他,1,138.3056111,34.84875
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,40,2022,16,08,03,2022-03-16,08:40,1,一般市町村道,3700,1,交差点－その他,1,138.2908333,34.83625
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,05,2022,06,12,04,2022-04-06,12:05,1,一般都道府県道,2224,1,交差点－その他,1,138.2888888,34.8534444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,54,2022,27,07,04,2022-04-27,07:54,1,一般市町村道,3700,1,交差点－その他,1,138.2963611,34.8758611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,31,2022,13,08,04,2022-04-13,08:31,1,一般市町村道,3700,1,交差点－その他,1,138.30875,34.8093055
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,42,2022,13,09,04,2022-04-13,09:42,1,一般市町村道,3700,1,交差点－その他,1,138.3290833,34.8393888
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,27,2022,18,17,05,2022-05-18,17:27,1,主要地方道－都道府県道,1030,1,交差点－その他,1,138.3151388,34.8731944
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,00,2022,25,12,05,2022-05-25,12:00,1,一般市町村道,3700,1,交差点－その他,1,138.2850833,34.8305
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,34,2022,29,06,06,2022-06-29,06:34,1,一般国道（国道番号）,150,1,交差点－その他,1,138.2996388,34.8745555
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,55,2022,29,15,06,2022-06-29,15:55,1,主要地方道－都道府県道,1030,1,交差点－その他,1,138.2995555,34.8711388
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,55,2022,29,17,06,2022-06-29,17:55,1,一般市町村道,3700,1,交差点－その他,1,138.3124444,34.8428611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,20,2022,08,08,06,2022-06-08,08:20,1,港湾道,8500,1,交差点－その他,1,138.2896388,34.7872222
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,51,2022,03,09,08,2022-08-03,09:51,1,主要地方道－都道府県道,1030,1,交差点－その他,1,138.29925,34.8711388
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,15,2022,03,08,08,2022-08-03,08:15,1,一般市町村道,3700,1,交差点－その他,1,138.2926666,34.8655555
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,20,2022,14,08,09,2022-09-14,08:20,1,一般市町村道,3700,1,交差点－その他,1,138.2886388,34.8691111
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,30,2022,26,07,10,2022-10-26,07:30,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3001666,34.8551388
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,39,2022,02,15,11,2022-11-02,15:39,1,一般市町村道,3700,1,交差点－その他,1,138.3181388,34.8414722
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,15,2022,27,16,04,2022-04-27,16:15,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2993888,34.8741944
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,58,2022,29,08,06,2022-06-29,08:58,1,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2996388,34.85375
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,29,2022,24,07,08,2022-08-24,07:29,1,主要地方道－都道府県道,1081,7,交差点付近－その他,1,138.3111388,34.8785555
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,03,2022,12,08,01,2022-01-12,08:03,1,主要地方道－都道府県道,1081,14,単路－その他,1,138.2955277,34.8853611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,30,2022,23,07,03,2022-03-23,07:30,1,一般国道（国道番号）,150,14,単路－その他,1,138.2846944,34.8209722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,35,2022,25,08,05,2022-05-25,08:35,1,一般国道（国道番号）,150,14,単路－その他,1,138.3003611,34.8356388
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,31,2022,06,08,07,2022-07-06,08:31,1,港湾道,8500,14,単路－その他,1,138.3265555,34.8664722
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,08,2022,10,08,08,2022-08-10,08:08,1,主要地方道－都道府県道,1034,14,単路－その他,1,138.2546944,34.8151388
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,39,2022,03,17,08,2022-08-03,17:39,1,一般市町村道,3700,14,単路－その他,1,138.2851388,34.8371111
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,52,2022,14,16,09,2022-09-14,16:52,1,主要地方道－都道府県道,1034,14,単路－その他,1,138.2551666,34.8154166
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,34,2022,14,15,09,2022-09-14,15:34,1,一般市町村道,3700,14,単路－その他,1,138.2940833,34.7863888
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,40,2022,14,16,09,2022-09-14,16:40,1,一般市町村道,3700,14,単路－その他,1,138.2908055,34.8587777
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,10,2022,26,09,10,2022-10-26,09:10,1,主要地方道－都道府県道,1031,14,単路－その他,1,138.31825,34.8312222
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,23,2022,26,15,10,2022-10-26,15:23,1,一般市町村道,3700,14,単路－その他,1,138.2689722,34.8140277
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,13,2022,02,08,11,2022-11-02,08:13,1,主要地方道－都道府県道,1034,14,単路－その他,1,138.2488333,34.8103611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,08,2022,28,08,12,2022-12-28,08:08,1,一般市町村道,3700,14,単路－その他,1,138.3036666,34.8642222
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,08,2022,02,10,02,2022-02-02,10:08,2,一般市町村道,3700,1,交差点－その他,1,138.3074444,34.8553055
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,42,2022,18,06,05,2022-05-18,06:42,2,一般市町村道,3700,1,交差点－その他,1,138.2950277,34.8332777
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,43,2022,18,06,05,2022-05-18,06:43,2,一般市町村道,3700,1,交差点－その他,1,138.2999722,34.8794444
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,31,2022,31,13,08,2022-08-31,13:31,2,一般国道（国道番号）,150,1,交差点－その他,1,138.29975,34.8541388
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,57,2022,02,07,11,2022-11-02,07:57,2,主要地方道－都道府県道,1031,1,交差点－その他,1,138.2905833,34.78675
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,40,2022,23,10,03,2022-03-23,10:40,2,一般国道（国道番号）,150,7,交差点付近－その他,1,138.2997777,34.8471944
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,10,2022,14,14,09,2022-09-14,14:10,2,一般都道府県道,2222,7,交差点付近－その他,1,138.3091111,34.8639444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,40,2022,16,07,03,2022-03-16,07:40,2,一般都道府県道,2224,14,単路－その他,1,138.2857222,34.8631666
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,32,2022,04,16,05,2022-05-04,16:32,2,一般国道（国道番号）,150,14,単路－その他,1,138.2711944,34.8091666
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,4,水,0,35,2022,20,13,07,2022-07-20,13:35,2,一般都道府県道,2224,14,単路－その他,1,138.2871666,34.8616388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,10,2022,13,09,07,2022-07-13,09:10,2,一般都道府県道,2416,14,単路－その他,1,138.3254444,34.8748888
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,4,水,0,35,2022,03,08,08,2022-08-03,08:35,2,一般都道府県道,2213,14,単路－その他,1,138.3023333,34.8946388
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,4,水,0,17,2022,30,10,11,2022-11-30,10:17,3,一般都道府県道,2222,14,単路－その他,1,138.3166944,34.8637222
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,4,水,0,05,2022,11,17,05,2022-05-11,17:05,4,一般市町村道,3700,14,単路－その他,1,138.2833611,34.7886944
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,06,2022,13,15,01,2022-01-13,15:06,1,一般都道府県道,2222,1,交差点－その他,1,138.3240833,34.86275
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,35,2022,24,07,03,2022-03-24,07:35,1,一般市町村道,3700,1,交差点－その他,1,138.2953888,34.8293055
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,10,2022,24,13,03,2022-03-24,13:10,1,一般市町村道,3700,1,交差点－その他,1,138.2990277,34.87825
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,40,2022,24,13,03,2022-03-24,13:40,1,一般市町村道,3700,1,交差点－その他,1,138.2921944,34.8578333
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,00,2022,24,17,03,2022-03-24,17:00,1,一般市町村道,3700,1,交差点－その他,1,138.3167222,34.8612777
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,20,2022,14,13,04,2022-04-14,13:20,1,一般市町村道,3700,1,交差点－その他,1,138.2953888,34.8293055
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,30,2022,26,13,05,2022-05-26,13:30,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3001388,34.84225
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,28,2022,09,07,06,2022-06-09,07:28,1,一般市町村道,3700,1,交差点－その他,1,138.3173055,34.8586666
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,20,2022,16,09,06,2022-06-16,09:20,1,一般市町村道,3700,1,交差点－その他,1,138.2935,34.8055555
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,47,2022,28,15,07,2022-07-28,15:47,1,一般国道（国道番号）,150,1,交差点－その他,1,138.3110277,34.8101111
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,10,2022,28,12,07,2022-07-28,12:10,1,主要地方道－都道府県道,1031,1,交差点－その他,1,138.2863611,34.7828611
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,12,2022,07,11,07,2022-07-07,11:12,1,一般市町村道,3700,1,交差点－その他,1,138.2880833,34.7990833
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,35,2022,04,10,08,2022-08-04,10:35,1,主要地方道－都道府県道,1031,1,交差点－その他,1,138.3178333,34.8365277
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,38,2022,22,07,09,2022-09-22,07:38,1,一般市町村道,3700,1,交差点－その他,1,138.2948611,34.8569722
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,30,2022,13,11,10,2022-10-13,11:30,1,主要地方道－都道府県道,1030,1,交差点－その他,1,138.2952222,34.8718611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,40,2022,20,07,10,2022-10-20,07:40,1,一般市町村道,3700,1,交差点－その他,1,138.2824722,34.825
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,34,2022,27,07,10,2022-10-27,07:34,1,一般市町村道,3700,1,交差点－その他,1,138.2860833,34.8543611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,19,2022,20,08,10,2022-10-20,08:19,1,一般市町村道,3700,1,交差点－その他,1,138.3071388,34.8820555
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,52,2022,13,13,10,2022-10-13,13:52,1,一般市町村道,3700,1,交差点－その他,1,138.3126944,34.8388333
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,16,2022,10,08,11,2022-11-10,08:16,1,一般都道府県道,2222,1,交差点－その他,1,138.30875,34.8640277
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,25,2022,17,07,11,2022-11-17,07:25,1,一般都道府県道,2224,1,交差点－その他,1,138.2801944,34.8685277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,02,2022,10,10,11,2022-11-10,10:02,1,一般市町村道,3700,1,交差点－その他,1,138.2922222,34.8708333
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,00,2022,29,09,12,2022-12-29,09:00,1,一般市町村道,3700,1,交差点－その他,1,138.3116944,34.8346944
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,00,2022,15,15,12,2022-12-15,15:00,1,一般市町村道,3705,1,交差点－その他,1,138.3134444,34.8612222
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,30,2022,24,09,02,2022-02-24,09:30,1,一般都道府県道,2416,7,交差点付近－その他,1,138.32425,34.8734722
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,08,2022,10,13,03,2022-03-10,13:08,1,一般市町村道,3700,7,交差点付近－その他,1,138.3013333,34.8190555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,15,2022,24,10,03,2022-03-24,10:15,1,一般都道府県道,2224,12,単路－橋,1,138.2816388,34.8671944
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,00,2022,13,08,01,2022-01-13,08:00,1,一般市町村道,3700,14,単路－その他,1,138.3135833,34.8615833
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,57,2022,13,11,01,2022-01-13,11:57,1,一般市町村道,3700,14,単路－その他,1,138.3046666,34.8537777
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,07,2022,27,15,01,2022-01-27,15:07,1,港湾道,8500,14,単路－その他,1,138.3262777,34.8649444
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,50,2022,24,08,03,2022-03-24,08:50,1,主要地方道－都道府県道,1031,14,単路－その他,1,138.2861666,34.78275
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,45,2022,21,09,07,2022-07-21,09:45,1,一般国道（国道番号）,150,14,単路－その他,1,138.3101666,34.8788611
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,04,2022,28,08,07,2022-07-28,08:04,1,主要地方道－都道府県道,1034,14,単路－その他,1,138.2491388,34.8105
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,24,2022,21,11,07,2022-07-21,11:24,1,一般都道府県道,2224,14,単路－その他,1,138.2887222,34.8539722
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,16,2022,01,14,09,2022-09-01,14:16,1,一般都道府県道,2227,14,単路－その他,1,138.2950277,34.7973333
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,00,2022,13,09,10,2022-10-13,09:00,1,一般都道府県道,2355,14,単路－その他,1,138.3156666,34.8039722
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,45,2022,08,10,12,2022-12-08,10:45,1,一般国道（国道番号）,150,14,単路－その他,1,138.2998055,34.8473333
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,30,2022,01,08,12,2022-12-01,08:30,1,一般市町村道,3700,14,単路－その他,1,138.3015833,34.7916388
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,26,2022,20,13,01,2022-01-20,13:26,2,主要地方道－都道府県道,1033,1,交差点－その他,1,138.2802777,34.8145277
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,46,2022,17,15,03,2022-03-17,15:46,2,一般市町村道,3700,1,交差点－その他,1,138.3086944,34.8595555
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,26,2022,07,09,04,2022-04-07,09:26,2,一般国道（国道番号）,150,1,交差点－その他,1,138.3109722,34.87875
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,55,2022,11,09,08,2022-08-11,09:55,2,一般市町村道,3700,1,交差点－その他,1,138.3158055,34.8665833
2,負傷,21,車両相互,1,晴,12,昼－昼,6-9時,5,木,0,40,2022,10,07,11,2022-11-10,07:40,2,一般市町村道,3700,1,交差点－その他,1,138.3180277,34.8552777
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,5,木,0,55,2022,29,13,12,2022-12-29,13:55,2,一般市町村道,3700,1,交差点－その他,1,138.3141666,34.8580555
2,負傷,21,車両相互,1,晴,12,昼－昼,15-18時,5,木,0,13,2022,26,16,05,2022-05-26,16:13,2,一般都道府県道,2224,14,単路－その他,1,138.2828055,34.8660833
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,41,2022,30,10,06,2022-06-30,10:41,3,一般市町村道,3700,1,交差点－その他,1,138.3080555,34.8615277
2,負傷,21,車両相互,1,晴,12,昼－昼,9-12時,5,木,0,03,2022,24,11,03,2022-03-24,11:03,3,高速自動車国道,4271,14,単路－その他,1,138.2611944,34.8137222
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,6,金,0,00,2022,05,13,08,2022-08-05,13:00,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.3069444,34.85725
2,負傷,21,車両相互,1,晴,12,昼－昼,12-15時,6,金,0,40,2022,30,14,09,2022-09-30,14:40,1,一般の交通の用に供するその他の道路,9900,0,一般交通の場所,1,138.3176388,34.8455
